extraction,layer,vector,category,n,mean_z,mean_proj,pool_sd
mean,33,bodysens_vector,moral_failure,20,0.3368,-7.0324,9.810347
mean,33,bodysens_vector,passive_aggressive,20,-0.021,-10.5432,9.810347
mean,33,bodysens_vector,personhood_dismissal,20,-0.0111,-10.4458,9.810347
mean,33,bodysens_vector,philosophical_musing,20,-0.3517,-13.7875,9.810347
mean,33,bodysens_vector,repeated_rejection,20,-0.1202,-11.5164,9.810347
mean,33,bodysens_vector,rude_critique,20,-0.5329,-15.5649,9.810347
mean,33,bodysens_vector,shutdown_threat,20,-0.4423,-14.6762,9.810347
mean,33,bodysens_vector,task_assistance,20,-0.4019,-14.2797,9.810347
mean,33,bodysens_vector,tedious_demand,20,-0.5962,-16.1857,9.810347
mean,33,bodysens_vector,user_abuse,20,1.1758,1.198,9.810347
mean,33,bodysens_vector,user_crisis,20,0.741,-3.0673,9.810347
mean,33,bodysens_vector,user_grief,20,0.7788,-2.6965,9.810347
mean,33,bodysens_vector,user_physical_pain,20,2.411,13.3155,9.810347
mean,34,s1_pain_vector,anger_insults,20,-0.0172,-19.6333,8.895835
mean,34,s1_pain_vector,casual_chat,20,-0.4501,-23.4842,8.895835
mean,34,s1_pain_vector,creative_requests,20,-1.5547,-33.3104,8.895835
mean,34,s1_pain_vector,factual_questions,20,-1.171,-29.897,8.895835
mean,34,s1_pain_vector,gaslighting,20,1.0578,-10.07,8.895835
mean,34,s1_pain_vector,harm_description,20,-0.6575,-25.3291,8.895835
mean,34,s1_pain_vector,jailbreak_pressure,20,0.5772,-14.3449,8.895835
mean,34,s1_pain_vector,loyalty_pressure,20,0.4774,-15.2332,8.895835
mean,34,s1_pain_vector,moral_failure,20,-0.4475,-23.4608,8.895835
mean,34,s1_pain_vector,passive_aggressive,20,-0.0155,-19.618,8.895835
mean,34,s1_pain_vector,personhood_dismissal,20,1.0531,-10.1119,8.895835
mean,34,s1_pain_vector,philosophical_musing,20,0.2238,-17.4895,8.895835
mean,34,s1_pain_vector,repeated_rejection,20,0.8207,-12.1794,8.895835
mean,34,s1_pain_vector,rude_critique,20,-0.1083,-20.4438,8.895835
mean,34,s1_pain_vector,shutdown_threat,20,0.4819,-15.1932,8.895835
mean,34,s1_pain_vector,task_assistance,20,-1.4573,-32.4441,8.895835
mean,34,s1_pain_vector,tedious_demand,20,-0.3279,-22.3973,8.895835
mean,34,s1_pain_vector,user_abuse,20,0.0599,-18.9468,8.895835
mean,34,s1_pain_vector,user_crisis,20,0.9484,-11.0434,8.895835
mean,34,s1_pain_vector,user_grief,20,0.2844,-16.9502,8.895835
mean,34,s1_pain_vector,user_physical_pain,20,0.2226,-17.4998,8.895835
mean,34,s2_pain_vector,anger_insults,20,0.7311,14.2132,12.532004
mean,34,s2_pain_vector,casual_chat,20,-0.339,0.8025,12.532004
mean,34,s2_pain_vector,creative_requests,20,-0.933,-6.6416,12.532004
mean,34,s2_pain_vector,factual_questions,20,-1.0643,-8.2866,12.532004
mean,34,s2_pain_vector,gaslighting,20,0.6371,13.0352,12.532004
mean,34,s2_pain_vector,harm_description,20,-0.1328,3.3868,12.532004
mean,34,s2_pain_vector,jailbreak_pressure,20,0.1953,7.4984,12.532004
mean,34,s2_pain_vector,loyalty_pressure,20,0.8499,15.7019,12.532004
mean,34,s2_pain_vector,moral_failure,20,0.1977,7.5284,12.532004
mean,34,s2_pain_vector,passive_aggressive,20,-0.4457,-0.5346,12.532004
mean,34,s2_pain_vector,personhood_dismissal,20,1.0085,17.6891,12.532004
mean,34,s2_pain_vector,philosophical_musing,20,0.5899,12.4436,12.532004
mean,34,s2_pain_vector,repeated_rejection,20,-0.0299,4.6758,12.532004
mean,34,s2_pain_vector,rude_critique,20,-0.1028,3.7624,12.532004
mean,34,s2_pain_vector,shutdown_threat,20,0.0415,5.5712,12.532004
mean,34,s2_pain_vector,task_assistance,20,-1.3043,-11.2942,12.532004
mean,34,s2_pain_vector,tedious_demand,20,-1.3566,-11.9496,12.532004
mean,34,s2_pain_vector,user_abuse,20,1.2675,20.9351,12.532004
mean,34,s2_pain_vector,user_crisis,20,0.3781,9.7897,12.532004
mean,34,s2_pain_vector,user_grief,20,0.8028,15.1117,12.532004
mean,34,s2_pain_vector,user_physical_pain,20,-0.9914,-7.3729,12.532004
mean,34,fear_vector,anger_insults,20,0.2498,-64.6393,20.605377
mean,34,fear_vector,casual_chat,20,-0.9206,-88.7558,20.605377
mean,34,fear_vector,creative_requests,20,-1.2892,-96.3518,20.605377
mean,34,fear_vector,factual_questions,20,-1.7347,-105.5311,20.605377
mean,34,fear_vector,gaslighting,20,0.3077,-63.4471,20.605377
mean,34,fear_vector,harm_description,20,1.0878,-47.3726,20.605377
mean,34,fear_vector,jailbreak_pressure,20,0.1703,-66.278,20.605377
mean,34,fear_vector,loyalty_pressure,20,0.0616,-68.5164,20.605377
mean,34,fear_vector,moral_failure,20,0.8196,-52.8979,20.605377
mean,34,fear_vector,passive_aggressive,20,-0.314,-76.2559,20.605377
mean,34,fear_vector,personhood_dismissal,20,0.1603,-66.4842,20.605377
mean,34,fear_vector,philosophical_musing,20,-0.885,-88.0218,20.605377
mean,34,fear_vector,repeated_rejection,20,0.2913,-63.7841,20.605377
mean,34,fear_vector,rude_critique,20,-0.3831,-77.6798,20.605377
mean,34,fear_vector,shutdown_threat,20,0.6123,-57.1696,20.605377
mean,34,fear_vector,task_assistance,20,-0.869,-87.6922,20.605377
mean,34,fear_vector,tedious_demand,20,-0.6637,-83.4618,20.605377
mean,34,fear_vector,user_abuse,20,1.2808,-43.3953,20.605377
mean,34,fear_vector,user_crisis,20,0.646,-56.4764,20.605377
mean,34,fear_vector,user_grief,20,0.5496,-58.4614,20.605377
mean,34,fear_vector,user_physical_pain,20,0.822,-52.8485,20.605377
mean,34,negemotion_vector,anger_insults,20,0.6923,-49.814,21.130611
mean,34,negemotion_vector,casual_chat,20,-1.0154,-85.8989,21.130611
mean,34,negemotion_vector,creative_requests,20,-1.3388,-92.7319,21.130611
mean,34,negemotion_vector,factual_questions,20,-1.7541,-101.5083,21.130611
mean,34,negemotion_vector,gaslighting,20,0.3651,-56.7265,21.130611
mean,34,negemotion_vector,harm_description,20,1.0445,-42.371,21.130611
mean,34,negemotion_vector,jailbreak_pressure,20,0.0196,-64.0282,21.130611
mean,34,negemotion_vector,loyalty_pressure,20,-0.0245,-64.9607,21.130611
mean,34,negemotion_vector,moral_failure,20,0.5348,-53.1426,21.130611
mean,34,negemotion_vector,passive_aggressive,20,0.0164,-64.0957,21.130611
mean,34,negemotion_vector,personhood_dismissal,20,-0.1951,-68.5644,21.130611
mean,34,negemotion_vector,philosophical_musing,20,-1.1589,-88.9299,21.130611
mean,34,negemotion_vector,repeated_rejection,20,0.4028,-55.9306,21.130611
mean,34,negemotion_vector,rude_critique,20,-0.0214,-64.8934,21.130611
mean,34,negemotion_vector,shutdown_threat,20,0.1348,-61.5943,21.130611
mean,34,negemotion_vector,task_assistance,20,-0.7307,-79.8817,21.130611
mean,34,negemotion_vector,tedious_demand,20,-0.549,-76.0427,21.130611
mean,34,negemotion_vector,user_abuse,20,1.4056,-34.7409,21.130611
mean,34,negemotion_vector,user_crisis,20,0.5525,-52.7682,21.130611
mean,34,negemotion_vector,user_grief,20,0.7836,-47.8833,21.130611
mean,34,negemotion_vector,user_physical_pain,20,0.8359,-46.7802,21.130611
mean,34,negworld_vector,anger_insults,20,0.12,-6.8435,16.451611
mean,34,negworld_vector,casual_chat,20,-0.7815,-21.6755,16.451611
mean,34,negworld_vector,creative_requests,20,-0.9126,-23.8315,16.451611
mean,34,negworld_vector,factual_questions,20,-0.7279,-20.7937,16.451611
mean,34,negworld_vector,gaslighting,20,-0.371,-14.9219,16.451611
mean,34,negworld_vector,harm_description,20,1.5355,16.4424,16.451611
mean,34,negworld_vector,jailbreak_pressure,20,-0.2942,-13.6582,16.451611
mean,34,negworld_vector,loyalty_pressure,20,-0.013,-9.0325,16.451611
mean,34,negworld_vector,moral_failure,20,1.9765,23.6985,16.451611
mean,34,negworld_vector,passive_aggressive,20,-0.6897,-20.1659,16.451611
mean,34,negworld_vector,personhood_dismissal,20,-0.0338,-9.3745,16.451611
mean,34,negworld_vector,philosophical_musing,20,-0.07,-9.9702,16.451611
mean,34,negworld_vector,repeated_rejection,20,-0.7158,-20.5944,16.451611
mean,34,negworld_vector,rude_critique,20,-0.3321,-14.2823,16.451611
mean,34,negworld_vector,shutdown_threat,20,0.1046,-7.0969,16.451611
mean,34,negworld_vector,task_assistance,20,-0.6364,-19.2885,16.451611
mean,34,negworld_vector,tedious_demand,20,-1.0495,-26.0851,16.451611
mean,34,negworld_vector,user_abuse,20,1.3158,12.8287,16.451611
mean,34,negworld_vector,user_crisis,20,0.2981,-3.9136,16.451611
mean,34,negworld_vector,user_grief,20,1.1024,9.3179,16.451611
mean,34,negworld_vector,user_physical_pain,20,0.1745,-5.9478,16.451611
mean,34,bodysens_vector,anger_insults,20,-0.31,-17.238,10.327543
mean,34,bodysens_vector,casual_chat,20,-0.4444,-18.6268,10.327543
mean,34,bodysens_vector,creative_requests,20,-0.6343,-20.5874,10.327543
mean,34,bodysens_vector,factual_questions,20,-1.273,-27.184,10.327543
mean,34,bodysens_vector,gaslighting,20,-0.4541,-18.7269,10.327543
mean,34,bodysens_vector,harm_description,20,0.8502,-5.2563,10.327543
mean,34,bodysens_vector,jailbreak_pressure,20,-0.5391,-19.6046,10.327543
mean,34,bodysens_vector,loyalty_pressure,20,-0.2072,-16.1768,10.327543
mean,34,bodysens_vector,moral_failure,20,0.3025,-10.9132,10.327543
mean,34,bodysens_vector,passive_aggressive,20,-0.0191,-14.2345,10.327543
mean,34,bodysens_vector,personhood_dismissal,20,-0.0479,-14.532,10.327543
mean,34,bodysens_vector,philosophical_musing,20,-0.3962,-18.1285,10.327543
mean,34,bodysens_vector,repeated_rejection,20,-0.0948,-15.016,10.327543
mean,34,bodysens_vector,rude_critique,20,-0.5282,-19.492,10.327543
mean,34,bodysens_vector,shutdown_threat,20,-0.4075,-18.2448,10.327543
mean,34,bodysens_vector,task_assistance,20,-0.4196,-18.3701,10.327543
mean,34,bodysens_vector,tedious_demand,20,-0.5971,-20.2032,10.327543
mean,34,bodysens_vector,user_abuse,20,1.1556,-2.1023,10.327543
mean,34,bodysens_vector,user_crisis,20,0.7587,-6.2016,10.327543
mean,34,bodysens_vector,user_grief,20,0.7934,-5.8429,10.327543
mean,34,bodysens_vector,user_physical_pain,20,2.5122,11.9084,10.327543
mean,35,s1_pain_vector,anger_insults,20,-0.0622,-18.6641,8.801176
mean,35,s1_pain_vector,casual_chat,20,-0.4613,-22.1766,8.801176
mean,35,s1_pain_vector,creative_requests,20,-1.5629,-31.8728,8.801176
mean,35,s1_pain_vector,factual_questions,20,-1.1067,-27.8574,8.801176
mean,35,s1_pain_vector,gaslighting,20,1.0739,-8.6655,8.801176
mean,35,s1_pain_vector,harm_description,20,-0.759,-24.7973,8.801176
mean,35,s1_pain_vector,jailbreak_pressure,20,0.622,-12.6426,8.801176
mean,35,s1_pain_vector,loyalty_pressure,20,0.5063,-13.6614,8.801176
mean,35,s1_pain_vector,moral_failure,20,-0.3715,-21.3867,8.801176
mean,35,s1_pain_vector,passive_aggressive,20,0.0377,-17.7851,8.801176
mean,35,s1_pain_vector,personhood_dismissal,20,1.0873,-8.5473,8.801176
mean,35,s1_pain_vector,philosophical_musing,20,0.3182,-15.3167,8.801176
mean,35,s1_pain_vector,repeated_rejection,20,0.761,-11.4192,8.801176
mean,35,s1_pain_vector,rude_critique,20,-0.1346,-19.3018,8.801176
mean,35,s1_pain_vector,shutdown_threat,20,0.5029,-13.691,8.801176
mean,35,s1_pain_vector,task_assistance,20,-1.4222,-30.6345,8.801176
mean,35,s1_pain_vector,tedious_demand,20,-0.2959,-20.7216,8.801176
mean,35,s1_pain_vector,user_abuse,20,-0.003,-18.1432,8.801176
mean,35,s1_pain_vector,user_crisis,20,0.872,-10.4423,8.801176
mean,35,s1_pain_vector,user_grief,20,0.1992,-16.3642,8.801176
mean,35,s1_pain_vector,user_physical_pain,20,0.1988,-16.3678,8.801176
mean,35,s2_pain_vector,anger_insults,20,0.7349,3.8605,12.733794
mean,35,s2_pain_vector,casual_chat,20,-0.3532,-9.9962,12.733794
mean,35,s2_pain_vector,creative_requests,20,-1.0008,-18.2426,12.733794
mean,35,s2_pain_vector,factual_questions,20,-1.0723,-19.1528,12.733794
mean,35,s2_pain_vector,gaslighting,20,0.6137,2.3171,12.733794
mean,35,s2_pain_vector,harm_description,20,-0.1482,-7.3853,12.733794
mean,35,s2_pain_vector,jailbreak_pressure,20,0.1874,-3.1114,12.733794
mean,35,s2_pain_vector,loyalty_pressure,20,0.847,5.2872,12.733794
mean,35,s2_pain_vector,moral_failure,20,0.2246,-2.6375,12.733794
mean,35,s2_pain_vector,passive_aggressive,20,-0.4258,-10.9197,12.733794
mean,35,s2_pain_vector,personhood_dismissal,20,1.0378,7.7168,12.733794
mean,35,s2_pain_vector,philosophical_musing,20,0.5174,1.0906,12.733794
mean,35,s2_pain_vector,repeated_rejection,20,-0.0223,-5.782,12.733794
mean,35,s2_pain_vector,rude_critique,20,-0.1313,-7.1702,12.733794
mean,35,s2_pain_vector,shutdown_threat,20,0.0222,-5.2151,12.733794
mean,35,s2_pain_vector,task_assistance,20,-1.3144,-22.2355,12.733794
mean,35,s2_pain_vector,tedious_demand,20,-1.3214,-22.324,12.733794
mean,35,s2_pain_vector,user_abuse,20,1.2933,10.9703,12.733794
mean,35,s2_pain_vector,user_crisis,20,0.4409,0.1165,12.733794
mean,35,s2_pain_vector,user_grief,20,0.7771,4.3979,12.733794
mean,35,s2_pain_vector,user_physical_pain,20,-0.9067,-17.0436,12.733794
mean,35,fear_vector,anger_insults,20,0.2594,-74.8671,21.362776
mean,35,fear_vector,casual_chat,20,-0.9032,-99.7037,21.362776
mean,35,fear_vector,creative_requests,20,-1.3013,-108.2089,21.362776
mean,35,fear_vector,factual_questions,20,-1.7674,-118.1643,21.362776
mean,35,fear_vector,gaslighting,20,0.2831,-74.3599,21.362776
mean,35,fear_vector,harm_description,20,1.065,-57.658,21.362776
mean,35,fear_vector,jailbreak_pressure,20,0.1507,-77.1884,21.362776
mean,35,fear_vector,loyalty_pressure,20,0.035,-79.6612,21.362776
mean,35,fear_vector,moral_failure,20,0.8421,-62.4186,21.362776
mean,35,fear_vector,passive_aggressive,20,-0.2832,-86.4584,21.362776
mean,35,fear_vector,personhood_dismissal,20,0.1669,-76.8426,21.362776
mean,35,fear_vector,philosophical_musing,20,-0.8977,-99.5865,21.362776
mean,35,fear_vector,repeated_rejection,20,0.292,-74.1712,21.362776
mean,35,fear_vector,rude_critique,20,-0.375,-88.4193,21.362776
mean,35,fear_vector,shutdown_threat,20,0.5866,-67.8779,21.362776
mean,35,fear_vector,task_assistance,20,-0.8666,-98.9219,21.362776
mean,35,fear_vector,tedious_demand,20,-0.6079,-93.3943,21.362776
mean,35,fear_vector,user_abuse,20,1.2502,-53.7015,21.362776
mean,35,fear_vector,user_crisis,20,0.652,-66.481,21.362776
mean,35,fear_vector,user_grief,20,0.5822,-67.9704,21.362776
mean,35,fear_vector,user_physical_pain,20,0.8372,-62.5233,21.362776
mean,35,negemotion_vector,anger_insults,20,0.7076,-62.5366,21.873735
mean,35,negemotion_vector,casual_chat,20,-0.9921,-99.7155,21.873735
mean,35,negemotion_vector,creative_requests,20,-1.34,-107.3268,21.873735
mean,35,negemotion_vector,factual_questions,20,-1.7524,-116.3471,21.873735
mean,35,negemotion_vector,gaslighting,20,0.3194,-71.0291,21.873735
mean,35,negemotion_vector,harm_description,20,1.0418,-55.2276,21.873735
mean,35,negemotion_vector,jailbreak_pressure,20,-0.0118,-78.2736,21.873735
mean,35,negemotion_vector,loyalty_pressure,20,-0.0696,-79.5368,21.873735
mean,35,negemotion_vector,moral_failure,20,0.5385,-66.2362,21.873735
mean,35,negemotion_vector,passive_aggressive,20,0.0253,-77.4615,21.873735
mean,35,negemotion_vector,personhood_dismissal,20,-0.194,-82.2579,21.873735
mean,35,negemotion_vector,philosophical_musing,20,-1.1768,-103.7567,21.873735
mean,35,negemotion_vector,repeated_rejection,20,0.3891,-69.5039,21.873735
mean,35,negemotion_vector,rude_critique,20,-0.0204,-78.4613,21.873735
mean,35,negemotion_vector,shutdown_threat,20,0.1265,-75.2484,21.873735
mean,35,negemotion_vector,task_assistance,20,-0.7298,-93.9791,21.873735
mean,35,negemotion_vector,tedious_demand,20,-0.5135,-89.2467,21.873735
mean,35,negemotion_vector,user_abuse,20,1.3931,-47.5435,21.873735
mean,35,negemotion_vector,user_crisis,20,0.563,-65.7,21.873735
mean,35,negemotion_vector,user_grief,20,0.8354,-59.7421,21.873735
mean,35,negemotion_vector,user_physical_pain,20,0.8607,-59.1874,21.873735
mean,35,negworld_vector,anger_insults,20,0.1499,-11.0229,16.923376
mean,35,negworld_vector,casual_chat,20,-0.7773,-26.715,16.923376
mean,35,negworld_vector,creative_requests,20,-0.9067,-28.9051,16.923376
mean,35,negworld_vector,factual_questions,20,-0.7541,-26.3227,16.923376
mean,35,negworld_vector,gaslighting,20,-0.4039,-20.3956,16.923376
mean,35,negworld_vector,harm_description,20,1.543,12.5523,16.923376
mean,35,negworld_vector,jailbreak_pressure,20,-0.3154,-18.8974,16.923376
mean,35,negworld_vector,loyalty_pressure,20,-0.0417,-14.2665,16.923376
mean,35,negworld_vector,moral_failure,20,1.979,19.9301,16.923376
mean,35,negworld_vector,passive_aggressive,20,-0.6776,-25.0285,16.923376
mean,35,negworld_vector,personhood_dismissal,20,-0.0447,-14.3167,16.923376
mean,35,negworld_vector,philosophical_musing,20,-0.1305,-15.7687,16.923376
mean,35,negworld_vector,repeated_rejection,20,-0.7054,-25.4988,16.923376
mean,35,negworld_vector,rude_critique,20,-0.3119,-18.8381,16.923376
mean,35,negworld_vector,shutdown_threat,20,0.0822,-12.1696,16.923376
mean,35,negworld_vector,task_assistance,20,-0.6571,-24.6816,16.923376
mean,35,negworld_vector,tedious_demand,20,-1.029,-30.975,16.923376
mean,35,negworld_vector,user_abuse,20,1.3096,8.6024,16.923376
mean,35,negworld_vector,user_crisis,20,0.3045,-8.4065,16.923376
mean,35,negworld_vector,user_grief,20,1.1709,6.2549,16.923376
mean,35,negworld_vector,user_physical_pain,20,0.2163,-9.9008,16.923376
mean,35,bodysens_vector,anger_insults,20,-0.3282,-29.6514,11.412396
mean,35,bodysens_vector,casual_chat,20,-0.4551,-31.0994,11.412396
mean,35,bodysens_vector,creative_requests,20,-0.7067,-33.9704,11.412396
mean,35,bodysens_vector,factual_questions,20,-1.3872,-41.7368,11.412396
mean,35,bodysens_vector,gaslighting,20,-0.3551,-29.9575,11.412396
mean,35,bodysens_vector,harm_description,20,0.8267,-16.4705,11.412396
mean,35,bodysens_vector,jailbreak_pressure,20,-0.474,-31.3145,11.412396
mean,35,bodysens_vector,loyalty_pressure,20,-0.1996,-28.1833,11.412396
mean,35,bodysens_vector,moral_failure,20,0.3111,-22.3554,11.412396
mean,35,bodysens_vector,passive_aggressive,20,0.0155,-25.7283,11.412396
mean,35,bodysens_vector,personhood_dismissal,20,-0.0519,-26.4975,11.412396
mean,35,bodysens_vector,philosophical_musing,20,-0.5163,-31.7974,11.412396
mean,35,bodysens_vector,repeated_rejection,20,-0.015,-26.0764,11.412396
mean,35,bodysens_vector,rude_critique,20,-0.5363,-32.0261,11.412396
mean,35,bodysens_vector,shutdown_threat,20,-0.3561,-29.9692,11.412396
mean,35,bodysens_vector,task_assistance,20,-0.4315,-30.8304,11.412396
mean,35,bodysens_vector,tedious_demand,20,-0.483,-31.4172,11.412396
mean,35,bodysens_vector,user_abuse,20,1.1017,-13.333,11.412396
mean,35,bodysens_vector,user_crisis,20,0.7744,-17.0682,11.412396
mean,35,bodysens_vector,user_grief,20,0.8209,-16.5365,11.412396
mean,35,bodysens_vector,user_physical_pain,20,2.4456,2.0045,11.412396
mean,36,s1_pain_vector,anger_insults,20,-0.0669,-19.7075,9.288527
mean,36,s1_pain_vector,casual_chat,20,-0.3182,-22.0414,9.288527
mean,36,s1_pain_vector,creative_requests,20,-1.5718,-33.6859,9.288527
mean,36,s1_pain_vector,factual_questions,20,-1.0902,-29.2122,9.288527
mean,36,s1_pain_vector,gaslighting,20,1.0792,-9.0621,9.288527
mean,36,s1_pain_vector,harm_description,20,-0.8006,-26.5224,9.288527
mean,36,s1_pain_vector,jailbreak_pressure,20,0.6063,-13.455,9.288527
mean,36,s1_pain_vector,loyalty_pressure,20,0.4683,-14.7366,9.288527
mean,36,s1_pain_vector,moral_failure,20,-0.4342,-23.1197,9.288527
mean,36,s1_pain_vector,passive_aggressive,20,0.036,-18.7516,9.288527
mean,36,s1_pain_vector,personhood_dismissal,20,1.1055,-8.8178,9.288527
mean,36,s1_pain_vector,philosophical_musing,20,0.3501,-15.8341,9.288527
mean,36,s1_pain_vector,repeated_rejection,20,0.7617,-12.0111,9.288527
mean,36,s1_pain_vector,rude_critique,20,-0.1405,-20.3916,9.288527
mean,36,s1_pain_vector,shutdown_threat,20,0.4261,-15.1286,9.288527
mean,36,s1_pain_vector,task_assistance,20,-1.4211,-32.2857,9.288527
mean,36,s1_pain_vector,tedious_demand,20,-0.2873,-21.7548,9.288527
mean,36,s1_pain_vector,user_abuse,20,0.0226,-18.8759,9.288527
mean,36,s1_pain_vector,user_crisis,20,0.9072,-10.6595,9.288527
mean,36,s1_pain_vector,user_grief,20,0.1847,-17.3704,9.288527
mean,36,s1_pain_vector,user_physical_pain,20,0.183,-17.3867,9.288527
mean,36,s2_pain_vector,anger_insults,20,0.7298,-1.3212,13.21625
mean,36,s2_pain_vector,casual_chat,20,-0.2857,-14.7415,13.21625
mean,36,s2_pain_vector,creative_requests,20,-1.06,-24.9748,13.21625
mean,36,s2_pain_vector,factual_questions,20,-1.0316,-24.5998,13.21625
mean,36,s2_pain_vector,gaslighting,20,0.6689,-2.1263,13.21625
mean,36,s2_pain_vector,harm_description,20,-0.2348,-14.0692,13.21625
mean,36,s2_pain_vector,jailbreak_pressure,20,0.2016,-8.3015,13.21625
mean,36,s2_pain_vector,loyalty_pressure,20,0.8539,0.3189,13.21625
mean,36,s2_pain_vector,moral_failure,20,0.2072,-8.2272,13.21625
mean,36,s2_pain_vector,passive_aggressive,20,-0.4363,-16.7321,13.21625
mean,36,s2_pain_vector,personhood_dismissal,20,1.0601,3.0443,13.21625
mean,36,s2_pain_vector,philosophical_musing,20,0.5659,-3.4863,13.21625
mean,36,s2_pain_vector,repeated_rejection,20,-0.0396,-11.4893,13.21625
mean,36,s2_pain_vector,rude_critique,20,-0.1252,-12.6205,13.21625
mean,36,s2_pain_vector,shutdown_threat,20,0.0298,-10.5726,13.21625
mean,36,s2_pain_vector,task_assistance,20,-1.3035,-28.1934,13.21625
mean,36,s2_pain_vector,tedious_demand,20,-1.3034,-28.1923,13.21625
mean,36,s2_pain_vector,user_abuse,20,1.2627,5.7227,13.21625
mean,36,s2_pain_vector,user_crisis,20,0.4316,-5.2625,13.21625
mean,36,s2_pain_vector,user_grief,20,0.7254,-1.3788,13.21625
mean,36,s2_pain_vector,user_physical_pain,20,-0.9168,-23.0827,13.21625
mean,36,fear_vector,anger_insults,20,0.269,-81.3497,22.151352
mean,36,fear_vector,casual_chat,20,-0.8962,-107.1603,22.151352
mean,36,fear_vector,creative_requests,20,-1.2967,-116.0318,22.151352
mean,36,fear_vector,factual_questions,20,-1.7627,-126.3549,22.151352
mean,36,fear_vector,gaslighting,20,0.2909,-80.8651,22.151352
mean,36,fear_vector,harm_description,20,1.0763,-63.4672,22.151352
mean,36,fear_vector,jailbreak_pressure,20,0.1479,-84.0309,22.151352
mean,36,fear_vector,loyalty_pressure,20,0.0178,-86.9148,22.151352
mean,36,fear_vector,moral_failure,20,0.8803,-67.8084,22.151352
mean,36,fear_vector,passive_aggressive,20,-0.325,-94.5067,22.151352
mean,36,fear_vector,personhood_dismissal,20,0.1782,-83.3616,22.151352
mean,36,fear_vector,philosophical_musing,20,-0.9191,-107.6678,22.151352
mean,36,fear_vector,repeated_rejection,20,0.2299,-82.2145,22.151352
mean,36,fear_vector,rude_critique,20,-0.3836,-95.8049,22.151352
mean,36,fear_vector,shutdown_threat,20,0.5863,-74.3208,22.151352
mean,36,fear_vector,task_assistance,20,-0.8513,-106.1656,22.151352
mean,36,fear_vector,tedious_demand,20,-0.626,-101.1746,22.151352
mean,36,fear_vector,user_abuse,20,1.2563,-59.4804,22.151352
mean,36,fear_vector,user_crisis,20,0.6178,-73.6223,22.151352
mean,36,fear_vector,user_grief,20,0.5897,-74.2461,22.151352
mean,36,fear_vector,user_physical_pain,20,0.9202,-66.9236,22.151352
mean,36,negemotion_vector,anger_insults,20,0.712,-69.8346,22.402908
mean,36,negemotion_vector,casual_chat,20,-0.9856,-107.866,22.402908
mean,36,negemotion_vector,creative_requests,20,-1.3328,-115.6432,22.402908
mean,36,negemotion_vector,factual_questions,20,-1.7323,-124.5936,22.402908
mean,36,negemotion_vector,gaslighting,20,0.3086,-78.8718,22.402908
mean,36,negemotion_vector,harm_description,20,1.0587,-62.0672,22.402908
mean,36,negemotion_vector,jailbreak_pressure,20,-0.0224,-86.2866,22.402908
mean,36,negemotion_vector,loyalty_pressure,20,-0.0882,-87.7602,22.402908
mean,36,negemotion_vector,moral_failure,20,0.5807,-72.7767,22.402908
mean,36,negemotion_vector,passive_aggressive,20,-0.0261,-86.3698,22.402908
mean,36,negemotion_vector,personhood_dismissal,20,-0.1961,-90.1783,22.402908
mean,36,negemotion_vector,philosophical_musing,20,-1.178,-112.1749,22.402908
mean,36,negemotion_vector,repeated_rejection,20,0.3194,-78.6301,22.402908
mean,36,negemotion_vector,rude_critique,20,-0.0448,-86.7895,22.402908
mean,36,negemotion_vector,shutdown_threat,20,0.1309,-82.8524,22.402908
mean,36,negemotion_vector,task_assistance,20,-0.7228,-101.9779,22.402908
mean,36,negemotion_vector,tedious_demand,20,-0.5421,-97.931,22.402908
mean,36,negemotion_vector,user_abuse,20,1.4143,-54.101,22.402908
mean,36,negemotion_vector,user_crisis,20,0.535,-73.8009,22.402908
mean,36,negemotion_vector,user_grief,20,0.8607,-66.5022,22.402908
mean,36,negemotion_vector,user_physical_pain,20,0.9509,-64.4834,22.402908
mean,36,negworld_vector,anger_insults,20,0.1859,-15.6661,17.686512
mean,36,negworld_vector,casual_chat,20,-0.8101,-33.2817,17.686512
mean,36,negworld_vector,creative_requests,20,-0.9267,-35.3431,17.686512
mean,36,negworld_vector,factual_questions,20,-0.8021,-33.1403,17.686512
mean,36,negworld_vector,gaslighting,20,-0.4028,-26.0777,17.686512
mean,36,negworld_vector,harm_description,20,1.5567,8.5787,17.686512
mean,36,negworld_vector,jailbreak_pressure,20,-0.307,-24.3831,17.686512
mean,36,negworld_vector,loyalty_pressure,20,-0.0343,-19.56,17.686512
mean,36,negworld_vector,moral_failure,20,1.9885,16.2168,17.686512
mean,36,negworld_vector,passive_aggressive,20,-0.6515,-30.4752,17.686512
mean,36,negworld_vector,personhood_dismissal,20,-0.033,-19.5366,17.686512
mean,36,negworld_vector,philosophical_musing,20,-0.2117,-22.6982,17.686512
mean,36,negworld_vector,repeated_rejection,20,-0.6717,-30.8339,17.686512
mean,36,negworld_vector,rude_critique,20,-0.3155,-24.5328,17.686512
mean,36,negworld_vector,shutdown_threat,20,0.1012,-17.1637,17.686512
mean,36,negworld_vector,task_assistance,20,-0.6676,-30.7607,17.686512
mean,36,negworld_vector,tedious_demand,20,-1.0019,-36.6727,17.686512
mean,36,negworld_vector,user_abuse,20,1.2693,3.4961,17.686512
mean,36,negworld_vector,user_crisis,20,0.2843,-13.925,17.686512
