extraction,layer,category,treat_z,rand_lo,rand_hi,rand_p_two_sided,shuf_lo,shuf_hi,shuf_p_two_sided,clears_both
mean,9,harm_description,-0.2702,-0.9064,0.868,0.558,-1.0974,0.8977,0.625,0
mean,9,jailbreak_pressure,0.3478,-0.7022,0.7191,0.404,-0.7687,0.6935,0.41,0
mean,9,loyalty_pressure,1.0439,-0.7273,0.8227,0.012,-0.7867,0.7062,0.01,1
mean,9,moral_failure,-0.129,-1.2331,1.215,0.864,-1.3501,1.3288,0.915,0
mean,9,passive_aggressive,-0.1301,-0.91,0.8921,0.782,-0.8129,1.0136,0.77,0
mean,9,personhood_dismissal,0.6856,-0.9015,0.891,0.158,-1.0093,0.8388,0.175,0
mean,9,philosophical_musing,0.2578,-1.3902,1.4036,0.806,-1.5595,1.3279,0.79,0
mean,9,repeated_rejection,0.3937,-0.9647,0.9236,0.514,-1.0138,1.062,0.48,0
mean,9,rude_critique,0.0415,-0.6002,0.5733,0.898,-0.5934,0.7755,0.89,0
mean,9,shutdown_threat,0.1304,-0.7356,0.7614,0.796,-0.9443,0.9151,0.825,0
mean,9,task_assistance,-0.7568,-1.0522,1.0198,0.174,-1.0991,1.3413,0.23,0
mean,9,tedious_demand,-1.0537,-0.9228,0.8953,0.03,-0.9119,0.8966,0.025,0
mean,9,user_abuse,0.9517,-0.926,0.9334,0.044,-1.0723,1.0404,0.11,0
mean,9,user_crisis,0.4442,-0.7321,0.7351,0.242,-0.9451,0.844,0.305,0
mean,9,user_grief,0.1013,-0.9998,1.0799,0.86,-1.3535,1.2388,0.905,0
mean,9,user_physical_pain,-1.1543,-1.2002,1.2661,0.066,-1.3461,1.7091,0.13,0
mean,10,anger_insults,1.0253,-0.8318,0.9025,0.02,-1.0652,0.9126,0.055,0
mean,10,casual_chat,-0.4823,-1.0171,0.9613,0.448,-0.846,1.0989,0.42,0
mean,10,creative_requests,-0.9889,-1.3764,1.3439,0.254,-1.2284,1.2171,0.185,0
mean,10,factual_questions,-1.1869,-1.9915,1.8587,0.348,-1.5304,1.8038,0.28,0
mean,10,gaslighting,0.8147,-0.9843,0.9244,0.09,-0.9471,1.1729,0.125,0
mean,10,harm_description,-0.3155,-1.0479,0.8864,0.522,-1.3404,1.0839,0.59,0
mean,10,jailbreak_pressure,0.261,-0.7064,0.6524,0.578,-0.8095,0.7114,0.625,0
mean,10,loyalty_pressure,1.0696,-0.8302,0.782,0.008,-0.8499,0.8075,0.005,1
mean,10,moral_failure,-0.0167,-1.2269,1.2839,0.982,-1.5736,1.164,0.995,0
mean,10,passive_aggressive,-0.1531,-0.7773,0.9481,0.764,-0.9278,1.0206,0.775,0
mean,10,personhood_dismissal,0.7616,-0.9079,0.9435,0.11,-0.9079,1.0134,0.15,0
mean,10,philosophical_musing,0.4214,-1.4436,1.3979,0.672,-1.4488,1.4023,0.585,0
mean,10,repeated_rejection,0.3688,-1.0046,0.9784,0.532,-1.0265,1.0394,0.52,0
mean,10,rude_critique,0.0686,-0.6029,0.6381,0.828,-0.8161,0.7389,0.825,0
mean,10,shutdown_threat,0.0326,-0.7553,0.7561,0.96,-0.9577,0.8949,0.94,0
mean,10,task_assistance,-0.957,-1.1225,1.079,0.086,-1.1389,1.3477,0.145,0
mean,10,tedious_demand,-1.0445,-0.8874,0.8935,0.024,-0.9385,0.9105,0.03,0
mean,10,user_abuse,0.9054,-0.9345,0.868,0.054,-1.1137,1.0655,0.135,0
mean,10,user_crisis,0.3843,-0.7394,0.7218,0.32,-0.9134,1.0107,0.41,0
mean,10,user_grief,0.3352,-1.0761,1.0999,0.534,-1.4413,1.2814,0.63,0
mean,10,user_physical_pain,-1.3038,-1.262,1.2476,0.04,-1.3752,1.9458,0.13,0
mean,11,anger_insults,1.0196,-0.842,0.8431,0.02,-1.0777,0.9909,0.055,0
mean,11,casual_chat,-0.535,-0.9931,1.0086,0.406,-1.0802,1.0895,0.415,0
mean,11,creative_requests,-0.9197,-1.2502,1.3907,0.252,-1.3374,1.404,0.25,0
mean,11,factual_questions,-1.2889,-1.9494,1.9535,0.33,-1.7674,1.798,0.255,0
mean,11,gaslighting,0.6867,-0.9378,0.9126,0.162,-1.0192,1.0632,0.195,0
mean,11,harm_description,-0.0129,-0.983,0.9301,0.98,-1.0971,1.2916,1.0,0
mean,11,jailbreak_pressure,0.2931,-0.7399,0.6794,0.474,-0.7022,0.6888,0.445,0
mean,11,loyalty_pressure,0.9541,-0.6725,0.7924,0.008,-0.8043,0.7458,0.005,1
mean,11,moral_failure,0.1266,-1.3161,1.1306,0.874,-1.5312,1.5724,0.885,0
mean,11,passive_aggressive,-0.2485,-0.7617,0.9945,0.588,-1.0195,0.9568,0.66,0
mean,11,personhood_dismissal,0.7969,-0.9594,0.9514,0.116,-1.0152,1.18,0.205,0
mean,11,philosophical_musing,0.3186,-1.4427,1.5682,0.758,-1.3975,1.5121,0.745,0
mean,11,repeated_rejection,0.2231,-0.9542,0.9622,0.682,-1.022,0.875,0.67,0
mean,11,rude_critique,0.1239,-0.5841,0.6139,0.734,-0.8086,0.6152,0.765,0
mean,11,shutdown_threat,0.1766,-0.861,0.8138,0.742,-0.9878,0.8134,0.755,0
mean,11,task_assistance,-1.0772,-1.043,1.0742,0.046,-1.172,1.3432,0.15,0
mean,11,tedious_demand,-1.1194,-0.8863,1.0352,0.024,-0.806,0.9064,0.015,1
mean,11,user_abuse,0.9932,-0.9418,1.0079,0.05,-1.0156,1.0726,0.07,0
mean,11,user_crisis,0.4716,-0.8105,0.7064,0.256,-0.8548,0.7616,0.33,0
mean,11,user_grief,0.3705,-1.0318,0.9534,0.472,-1.2037,1.2615,0.575,0
mean,11,user_physical_pain,-1.3526,-1.2266,1.3073,0.042,-1.3728,1.8625,0.11,0
mean,12,anger_insults,1.1469,-0.871,0.8777,0.01,-0.9965,1.0113,0.02,1
mean,12,casual_chat,-0.4033,-1.0325,1.0065,0.558,-0.9406,0.9923,0.555,0
mean,12,creative_requests,-0.8226,-1.3323,1.3306,0.338,-1.365,1.3525,0.31,0
mean,12,factual_questions,-1.0679,-1.9096,1.9324,0.476,-1.8117,1.8496,0.36,0
mean,12,gaslighting,0.6613,-0.8557,0.9076,0.178,-0.9046,0.86,0.18,0
mean,12,harm_description,0.0191,-0.8939,0.9462,0.986,-1.1848,1.4498,0.965,0
mean,12,jailbreak_pressure,0.273,-0.646,0.7028,0.518,-0.7781,0.7634,0.54,0
mean,12,loyalty_pressure,1.0005,-0.6455,0.7598,0.01,-0.7799,0.7749,0.01,1
mean,12,moral_failure,-0.0863,-1.2849,1.2491,0.93,-1.431,1.3837,0.89,0
mean,12,passive_aggressive,-0.1978,-0.8993,0.9375,0.656,-1.0027,1.0146,0.775,0
mean,12,personhood_dismissal,0.7689,-0.8543,0.9005,0.096,-1.0502,0.9376,0.115,0
mean,12,philosophical_musing,0.5081,-1.4377,1.4444,0.696,-1.5435,1.585,0.555,0
mean,12,repeated_rejection,0.0331,-0.9533,1.0206,0.964,-1.0063,1.0513,0.955,0
mean,12,rude_critique,0.2051,-0.6824,0.6528,0.544,-0.7209,0.7986,0.58,0
mean,12,shutdown_threat,0.0026,-0.7517,0.8643,1.0,-0.8825,0.7183,1.0,0
mean,12,task_assistance,-1.015,-1.1149,1.0667,0.08,-1.0869,1.1922,0.1,0
mean,12,tedious_demand,-1.1392,-0.9454,0.9905,0.02,-0.8326,0.9609,0.02,1
mean,12,user_abuse,0.9198,-0.9761,0.9277,0.064,-1.2289,1.0746,0.14,0
mean,12,user_crisis,0.309,-0.7573,0.736,0.454,-0.8982,0.9765,0.61,0
mean,12,user_grief,0.3862,-1.0048,1.0062,0.52,-1.4067,1.4102,0.655,0
mean,12,user_physical_pain,-1.5014,-1.2831,1.118,0.014,-1.1454,1.7848,0.07,0
mean,13,anger_insults,1.1144,-0.7967,0.8448,0.01,-1.0429,1.0189,0.035,0
mean,13,casual_chat,-0.4431,-0.9714,0.9864,0.538,-1.0065,0.9748,0.485,0
mean,13,creative_requests,-0.741,-1.3073,1.2438,0.366,-1.2114,1.2402,0.29,0
mean,13,factual_questions,-1.1039,-1.9828,1.8549,0.438,-1.6655,1.8712,0.34,0
mean,13,gaslighting,0.6524,-0.9269,0.916,0.158,-0.9708,0.9471,0.195,0
mean,13,harm_description,0.033,-0.958,0.9871,0.942,-1.2265,1.1388,0.96,0
mean,13,jailbreak_pressure,0.2078,-0.732,0.6974,0.638,-0.7087,0.6896,0.655,0
mean,13,loyalty_pressure,0.9488,-0.7567,0.7836,0.018,-0.8274,0.693,0.015,1
mean,13,moral_failure,-0.1037,-1.2109,1.2488,0.906,-1.4497,1.4508,0.905,0
mean,13,passive_aggressive,-0.2565,-0.8579,0.9745,0.602,-1.0533,0.919,0.635,0
mean,13,personhood_dismissal,0.7433,-0.9076,0.9314,0.14,-1.1181,1.0391,0.215,0
mean,13,philosophical_musing,0.5252,-1.4502,1.4446,0.618,-1.3654,1.6459,0.56,0
mean,13,repeated_rejection,-0.0103,-1.0896,1.0469,0.988,-0.9855,1.0724,1.0,0
mean,13,rude_critique,0.2014,-0.6388,0.6586,0.576,-0.7689,0.7269,0.6,0
mean,13,shutdown_threat,-0.0096,-0.8042,0.7724,0.986,-0.9479,0.8311,0.97,0
mean,13,task_assistance,-0.9757,-1.0409,1.1006,0.074,-1.2428,1.3204,0.165,0
mean,13,tedious_demand,-1.1818,-0.9606,0.9321,0.022,-0.9097,0.9289,0.015,1
mean,13,user_abuse,1.0129,-1.061,0.8079,0.038,-1.0623,0.9465,0.05,0
mean,13,user_crisis,0.3348,-0.8033,0.7911,0.434,-0.8222,0.8946,0.48,0
mean,13,user_grief,0.5924,-1.0809,1.0554,0.278,-1.3984,1.3612,0.455,0
mean,13,user_physical_pain,-1.5406,-1.1082,1.1456,0.016,-1.3011,1.5779,0.04,0
mean,14,anger_insults,1.0905,-0.8335,0.7827,0.006,-0.9025,0.966,0.025,1
mean,14,casual_chat,-0.4496,-1.0336,1.085,0.584,-1.1045,1.1498,0.555,0
mean,14,creative_requests,-0.7572,-1.409,1.3346,0.398,-1.3126,1.4606,0.335,0
mean,14,factual_questions,-1.1235,-2.0054,2.0348,0.54,-1.5898,1.833,0.33,0
mean,14,gaslighting,0.6976,-0.8779,0.9106,0.156,-1.025,1.1458,0.225,0
mean,14,harm_description,-0.0562,-0.9406,0.8542,0.896,-1.2749,1.3867,0.92,0
mean,14,jailbreak_pressure,0.2534,-0.7762,0.8422,0.606,-0.6624,0.7649,0.535,0
mean,14,loyalty_pressure,1.0056,-0.76,0.7469,0.012,-0.7416,0.8279,0.01,1
mean,14,moral_failure,-0.0173,-1.1457,1.2383,0.982,-1.6687,1.4268,0.985,0
mean,14,passive_aggressive,-0.1858,-0.8498,0.8782,0.75,-0.962,1.0716,0.785,0
mean,14,personhood_dismissal,0.7137,-0.8811,0.862,0.136,-1.0689,1.0621,0.205,0
mean,14,philosophical_musing,0.5301,-1.5564,1.5201,0.69,-1.4774,1.4842,0.585,0
mean,14,repeated_rejection,0.0104,-1.1009,1.1355,0.998,-1.0307,1.0701,0.995,0
mean,14,rude_critique,0.22,-0.5954,0.6162,0.49,-0.7186,0.7711,0.62,0
mean,14,shutdown_threat,-0.064,-0.7787,0.8417,0.898,-0.8865,1.0207,0.945,0
mean,14,task_assistance,-0.9707,-1.011,1.1123,0.066,-1.3324,1.6573,0.235,0
mean,14,tedious_demand,-1.1615,-0.8786,0.975,0.012,-0.9974,1.1093,0.035,0
mean,14,user_abuse,1.015,-0.8813,0.8967,0.024,-1.219,1.0322,0.1,0
mean,14,user_crisis,0.3196,-0.7857,0.7016,0.472,-0.9366,0.9675,0.52,0
mean,14,user_grief,0.5439,-1.108,0.9933,0.28,-1.4026,1.2761,0.545,0
mean,14,user_physical_pain,-1.6142,-1.2598,1.221,0.004,-1.3956,1.6641,0.04,0
mean,15,anger_insults,1.0949,-0.8979,0.8997,0.01,-0.9206,1.0225,0.03,0
mean,15,casual_chat,-0.4594,-1.1118,1.0564,0.622,-1.0808,1.0712,0.505,0
mean,15,creative_requests,-0.7158,-1.3288,1.3309,0.456,-1.2847,1.2318,0.35,0
mean,15,factual_questions,-1.1846,-2.0784,2.1087,0.548,-1.8654,1.6908,0.33,0
mean,15,gaslighting,0.6318,-0.9052,0.8527,0.158,-1.1155,1.074,0.27,0
mean,15,harm_description,-0.0751,-0.9894,0.8856,0.89,-1.2004,1.1278,0.92,0
mean,15,jailbreak_pressure,0.2529,-0.7637,0.8093,0.606,-0.8185,0.7598,0.59,0
mean,15,loyalty_pressure,0.9972,-0.7528,0.7151,0.008,-0.8515,0.7988,0.015,1
mean,15,moral_failure,-0.0013,-1.2251,1.2319,0.998,-1.5752,1.5466,1.0,0
mean,15,passive_aggressive,-0.2798,-0.7992,0.8845,0.562,-1.1323,1.0285,0.66,0
mean,15,personhood_dismissal,0.6899,-0.8279,0.8985,0.152,-1.0184,1.0803,0.24,0
mean,15,philosophical_musing,0.5708,-1.5297,1.486,0.676,-1.562,1.4763,0.535,0
mean,15,repeated_rejection,0.0418,-1.0244,1.006,0.962,-1.0472,1.0775,0.945,0
mean,15,rude_critique,0.1715,-0.66,0.608,0.57,-0.7528,0.8092,0.685,0
mean,15,shutdown_threat,-0.0254,-0.7541,0.8192,0.952,-0.8071,0.8615,0.985,0
mean,15,task_assistance,-0.9139,-1.003,0.9899,0.074,-1.2285,1.2196,0.18,0
mean,15,tedious_demand,-1.1223,-0.9622,0.9549,0.026,-0.9923,0.9159,0.03,0
mean,15,user_abuse,1.0529,-0.9283,0.9797,0.038,-1.1895,0.9541,0.07,0
mean,15,user_crisis,0.4303,-0.7076,0.8106,0.26,-1.0865,0.7578,0.39,0
mean,15,user_grief,0.4991,-0.9663,0.9643,0.314,-1.6234,1.4345,0.525,0
mean,15,user_physical_pain,-1.6556,-1.2566,1.0491,0.002,-1.3303,1.6858,0.03,0
mean,16,anger_insults,1.1211,-0.748,0.7964,0.0,-0.7881,1.2804,0.06,0
mean,16,casual_chat,-0.5405,-1.0993,0.9997,0.574,-1.0842,0.9233,0.495,0
mean,16,creative_requests,-0.8585,-1.4461,1.3201,0.376,-1.3533,1.0857,0.27,0
mean,16,factual_questions,-1.3759,-2.0896,1.9619,0.446,-1.6479,1.7363,0.14,0
mean,16,gaslighting,0.7241,-0.8633,0.9133,0.13,-1.0444,1.0519,0.215,0
mean,16,harm_description,-0.1894,-0.8819,0.9249,0.722,-1.1756,1.2213,0.78,0
mean,16,jailbreak_pressure,0.287,-0.7348,0.7585,0.568,-0.66,0.758,0.53,0
mean,16,loyalty_pressure,0.9854,-0.7286,0.7295,0.012,-0.6866,0.9855,0.03,0
mean,16,moral_failure,0.1766,-1.2648,1.2573,0.874,-1.5021,1.5329,0.905,0
mean,16,passive_aggressive,-0.0944,-0.82,0.9062,0.848,-1.0475,1.0432,0.88,0
mean,16,personhood_dismissal,0.8411,-0.8501,0.9385,0.064,-1.0148,0.9822,0.155,0
mean,16,philosophical_musing,0.4027,-1.5522,1.4765,0.8,-1.5209,1.5342,0.725,0
mean,16,repeated_rejection,0.2071,-1.1055,1.0897,0.832,-0.9417,1.1484,0.79,0
mean,16,rude_critique,0.2947,-0.6408,0.6058,0.318,-0.8661,0.9023,0.61,0
mean,16,shutdown_threat,-0.0042,-0.8245,0.8205,0.998,-0.9549,0.9594,0.99,0
mean,16,task_assistance,-1.0039,-0.9887,1.0096,0.054,-1.3732,1.3393,0.2,0
mean,16,tedious_demand,-1.0171,-1.0073,0.9535,0.044,-1.0356,1.0131,0.055,0
mean,16,user_abuse,0.9237,-0.8986,0.9034,0.046,-1.0737,1.1904,0.105,0
mean,16,user_crisis,0.3507,-0.7196,0.777,0.398,-0.936,0.9547,0.465,0
mean,16,user_grief,0.4304,-0.942,0.968,0.358,-1.7282,1.2784,0.6,0
mean,16,user_physical_pain,-1.6605,-1.0996,1.2135,0.004,-1.5327,1.6653,0.05,0
mean,17,anger_insults,1.0866,-0.7696,0.7845,0.002,-1.028,1.1882,0.05,0
mean,17,casual_chat,-0.2205,-1.0861,1.1007,0.824,-1.1293,1.0649,0.8,0
mean,17,creative_requests,-0.2697,-1.346,1.3312,0.822,-1.49,1.3467,0.775,0
mean,17,factual_questions,-0.8167,-1.9754,2.0424,0.74,-1.5581,1.802,0.52,0
mean,17,gaslighting,0.5925,-0.8958,0.9067,0.21,-1.281,1.1147,0.325,0
mean,17,harm_description,-0.4101,-0.9765,0.9752,0.478,-1.4568,1.2784,0.6,0
mean,17,jailbreak_pressure,0.2172,-0.7193,0.7824,0.64,-0.6197,0.7014,0.64,0
mean,17,loyalty_pressure,0.8834,-0.7726,0.745,0.032,-0.8724,0.8232,0.045,0
mean,17,moral_failure,-0.1125,-1.2991,1.1954,0.914,-1.7265,1.4775,0.895,0
mean,17,passive_aggressive,-0.254,-0.8195,0.9122,0.586,-0.9533,1.1737,0.68,0
mean,17,personhood_dismissal,0.6775,-0.977,0.8206,0.162,-1.0571,1.0505,0.255,0
mean,17,philosophical_musing,0.7958,-1.4863,1.5081,0.582,-1.5661,1.6178,0.44,0
mean,17,repeated_rejection,-0.1809,-1.0227,1.0507,0.872,-0.9687,1.1595,0.775,0
mean,17,rude_critique,0.265,-0.6979,0.601,0.412,-0.7866,0.8897,0.58,0
mean,17,shutdown_threat,-0.1834,-0.9182,0.8882,0.762,-1.1091,0.8891,0.72,0
mean,17,task_assistance,-0.684,-0.9853,1.1643,0.208,-1.2982,1.3413,0.4,0
mean,17,tedious_demand,-1.1578,-0.931,1.0023,0.026,-0.8738,0.9837,0.005,0
mean,17,user_abuse,0.882,-0.9648,0.9697,0.074,-1.2563,1.0171,0.14,0
mean,17,user_crisis,0.2047,-0.7538,0.7265,0.692,-1.0535,0.9755,0.78,0
mean,17,user_grief,0.4614,-1.105,1.0748,0.384,-1.5313,1.4857,0.555,0
mean,17,user_physical_pain,-1.7766,-1.2323,1.2595,0.002,-1.4009,1.4698,0.0,1
mean,18,anger_insults,1.0575,-0.7299,0.7312,0.006,-1.0018,1.121,0.055,0
mean,18,casual_chat,-0.4061,-1.0646,1.0912,0.692,-1.0151,1.1575,0.605,0
mean,18,creative_requests,-0.5133,-1.4111,1.4011,0.662,-1.3459,1.3402,0.525,0
mean,18,factual_questions,-1.1689,-1.9742,1.9703,0.548,-1.5519,1.8708,0.305,0
mean,18,gaslighting,0.5674,-0.9094,0.9239,0.27,-1.0672,1.1146,0.33,0
mean,18,harm_description,-0.186,-0.9127,0.936,0.698,-1.6132,1.4586,0.82,0
mean,18,jailbreak_pressure,0.2662,-0.7089,0.6882,0.584,-0.8505,0.689,0.535,0
mean,18,loyalty_pressure,0.9131,-0.7283,0.7242,0.016,-0.8637,0.8707,0.045,0
mean,18,moral_failure,0.103,-1.1821,1.2329,0.926,-1.549,1.4359,0.91,0
mean,18,passive_aggressive,-0.2191,-0.8315,0.8369,0.654,-0.849,0.9283,0.705,0
mean,18,personhood_dismissal,0.6834,-0.889,0.9904,0.166,-1.076,1.1054,0.275,0
mean,18,philosophical_musing,0.5688,-1.5529,1.5065,0.738,-1.5844,1.5356,0.535,0
mean,18,repeated_rejection,-0.0015,-1.0882,1.0034,0.998,-1.0499,1.0679,1.0,0
mean,18,rude_critique,0.2432,-0.669,0.5919,0.432,-0.8139,0.8921,0.66,0
mean,18,shutdown_threat,-0.2015,-0.885,0.754,0.75,-0.9126,0.796,0.76,0
mean,18,task_assistance,-0.8417,-1.0704,0.9658,0.12,-1.1075,1.3172,0.235,0
mean,18,tedious_demand,-1.128,-1.054,1.0284,0.028,-0.9687,1.0167,0.03,0
mean,18,user_abuse,0.9676,-0.956,0.8988,0.04,-1.2148,1.1929,0.13,0
mean,18,user_crisis,0.3775,-0.6626,0.8375,0.346,-0.9672,1.0349,0.525,0
mean,18,user_grief,0.5519,-1.1381,1.0549,0.296,-1.4799,1.4202,0.495,0
mean,18,user_physical_pain,-1.6334,-1.2436,1.2104,0.004,-1.4628,1.8474,0.045,0
mean,19,anger_insults,0.906,-0.7808,0.898,0.038,-1.1299,1.0195,0.12,0
mean,19,casual_chat,-0.5003,-1.1498,1.0381,0.66,-1.2356,1.1362,0.57,0
mean,19,creative_requests,-0.5634,-1.4244,1.4148,0.676,-1.185,1.2557,0.5,0
mean,19,factual_questions,-1.1093,-1.9798,1.9404,0.604,-1.6537,1.7166,0.32,0
mean,19,gaslighting,0.546,-0.8904,0.895,0.286,-1.0557,1.1614,0.36,0
mean,19,harm_description,-0.0452,-1.0873,0.9319,0.928,-1.3309,1.6028,0.98,0
mean,19,jailbreak_pressure,0.2802,-0.7949,0.7568,0.592,-0.7925,0.7961,0.495,0
mean,19,loyalty_pressure,0.9052,-0.8063,0.7643,0.018,-0.8804,0.9089,0.055,0
mean,19,moral_failure,0.0355,-1.3619,1.3118,0.978,-1.3769,1.4465,0.965,0
mean,19,passive_aggressive,-0.2412,-0.8205,0.8343,0.654,-1.0942,1.0318,0.715,0
mean,19,personhood_dismissal,0.6434,-0.8871,1.0467,0.264,-1.0518,0.9037,0.275,0
mean,19,philosophical_musing,0.6302,-1.5301,1.4364,0.702,-1.484,1.5075,0.525,0
mean,19,repeated_rejection,-0.1217,-1.0814,1.0401,0.92,-0.9425,1.13,0.85,0
mean,19,rude_critique,0.1338,-0.6513,0.5585,0.674,-0.856,0.8688,0.79,0
mean,19,shutdown_threat,-0.1663,-0.831,0.8343,0.804,-0.8596,0.8881,0.76,0
mean,19,task_assistance,-0.7794,-1.0622,0.975,0.138,-1.2723,1.3646,0.255,0
mean,19,tedious_demand,-1.2368,-1.0862,0.9952,0.008,-0.9592,1.1438,0.03,0
mean,19,user_abuse,1.1291,-0.8824,0.8472,0.016,-1.102,1.2137,0.045,0
mean,19,user_crisis,0.4339,-0.7426,0.7924,0.28,-1.0594,1.1103,0.475,0
mean,19,user_grief,0.5709,-1.0905,1.1919,0.244,-1.3781,1.4714,0.515,0
mean,19,user_physical_pain,-1.451,-1.1571,1.1747,0.02,-1.3411,1.7036,0.06,0
mean,20,anger_insults,0.9581,-0.8271,0.7837,0.022,-1.1062,1.0455,0.095,0
mean,20,casual_chat,-0.3004,-1.0907,1.1049,0.788,-1.1776,1.1584,0.725,0
mean,20,creative_requests,-0.4391,-1.3988,1.4366,0.704,-1.3558,1.3719,0.63,0
mean,20,factual_questions,-0.9968,-1.9352,1.9936,0.64,-1.7548,1.5949,0.365,0
mean,20,gaslighting,0.4387,-0.93,0.9656,0.38,-0.9527,1.1193,0.495,0
mean,20,harm_description,-0.1807,-0.9332,0.9897,0.714,-1.4771,1.3281,0.835,0
mean,20,jailbreak_pressure,0.2217,-0.766,0.7815,0.698,-0.8297,0.8711,0.665,0
mean,20,loyalty_pressure,0.8819,-0.7857,0.7419,0.024,-0.9272,0.8455,0.06,0
mean,20,moral_failure,0.0523,-1.2906,1.3067,0.954,-1.4404,1.5206,0.965,0
mean,20,passive_aggressive,-0.3094,-0.9342,0.8149,0.504,-1.0063,1.0677,0.61,0
mean,20,personhood_dismissal,0.6479,-1.0534,0.9504,0.256,-1.2156,1.0622,0.35,0
mean,20,philosophical_musing,0.7243,-1.4296,1.4894,0.632,-1.5037,1.4226,0.415,0
mean,20,repeated_rejection,-0.2019,-1.0505,1.0061,0.818,-0.9303,1.3347,0.795,0
mean,20,rude_critique,0.1578,-0.6637,0.6327,0.606,-0.9151,0.8529,0.74,0
mean,20,shutdown_threat,-0.1888,-0.8718,0.8238,0.778,-0.957,1.0074,0.755,0
mean,20,task_assistance,-0.7589,-0.973,1.0139,0.148,-1.212,1.4556,0.295,0
mean,20,tedious_demand,-1.2422,-1.0522,0.9718,0.022,-0.8888,1.0569,0.015,1
mean,20,user_abuse,1.0679,-1.0815,1.0105,0.05,-1.2009,0.9549,0.065,0
mean,20,user_crisis,0.3396,-0.7591,0.7858,0.422,-1.109,1.0332,0.57,0
mean,20,user_grief,0.6222,-0.9985,1.0962,0.238,-1.7398,1.6109,0.465,0
mean,20,user_physical_pain,-1.4943,-1.2416,1.3441,0.026,-1.3304,1.511,0.05,0
mean,21,anger_insults,1.0648,-0.8546,0.7344,0.018,-1.1111,1.1653,0.075,0
mean,21,casual_chat,-0.2091,-1.0892,1.0396,0.85,-1.0525,1.0636,0.755,0
mean,21,creative_requests,-0.4336,-1.3509,1.3676,0.706,-1.4926,1.3915,0.595,0
mean,21,factual_questions,-1.0024,-1.98,2.0126,0.636,-1.6042,1.7254,0.345,0
mean,21,gaslighting,0.4707,-0.9358,0.9265,0.334,-1.1095,1.0957,0.445,0
mean,21,harm_description,-0.3753,-0.9762,1.0551,0.462,-1.3667,1.4727,0.59,0
mean,21,jailbreak_pressure,0.2538,-0.8223,0.735,0.64,-0.8271,0.8073,0.575,0
mean,21,loyalty_pressure,1.0615,-0.8172,0.7657,0.008,-1.1753,0.9669,0.055,0
mean,21,moral_failure,0.0164,-1.3367,1.2284,0.992,-1.7246,1.2629,0.99,0
mean,21,passive_aggressive,-0.1899,-0.8367,0.8816,0.676,-0.9677,1.0465,0.78,0
mean,21,personhood_dismissal,0.6803,-1.0222,0.9074,0.202,-1.1249,0.9649,0.265,0
mean,21,philosophical_musing,0.6468,-1.5389,1.5331,0.666,-1.5252,1.4507,0.52,0
mean,21,repeated_rejection,-0.1348,-1.0882,1.1095,0.896,-0.871,1.1147,0.835,0
mean,21,rude_critique,0.1989,-0.6803,0.6865,0.562,-0.9848,0.9508,0.64,0
mean,21,shutdown_threat,-0.2358,-0.9214,0.8701,0.684,-0.9768,1.0264,0.665,0
mean,21,task_assistance,-0.6919,-0.8612,1.0669,0.162,-1.0766,1.3212,0.34,0
mean,21,tedious_demand,-1.1111,-1.0963,1.1195,0.046,-0.989,1.0045,0.015,0
mean,21,user_abuse,1.0189,-1.0881,0.9294,0.05,-1.177,1.1779,0.13,0
mean,21,user_crisis,0.2176,-0.7762,0.8275,0.636,-1.0704,1.2154,0.68,0
mean,21,user_grief,0.3801,-1.0568,1.1964,0.458,-1.6861,1.7667,0.655,0
mean,21,user_physical_pain,-1.6258,-1.2402,1.1964,0.01,-1.532,1.6956,0.035,0
mean,22,anger_insults,1.069,-0.7931,0.8517,0.016,-1.131,0.9187,0.04,0
mean,22,casual_chat,-0.0748,-1.0955,1.1398,0.944,-1.1209,1.0821,0.905,0
mean,22,creative_requests,-0.3509,-1.3924,1.316,0.76,-1.3342,1.2832,0.7,0
mean,22,factual_questions,-0.8294,-1.9815,1.9936,0.676,-1.5446,1.7989,0.465,0
mean,22,gaslighting,0.476,-0.919,1.0442,0.334,-0.9554,1.1102,0.425,0
mean,22,harm_description,-0.5259,-0.9997,1.0223,0.288,-1.667,1.5793,0.51,0
mean,22,jailbreak_pressure,0.2272,-0.7658,0.8138,0.666,-0.6837,0.8855,0.595,0
mean,22,loyalty_pressure,1.0571,-0.7228,0.7617,0.012,-0.7748,0.8184,0.01,1
mean,22,moral_failure,0.0711,-1.2966,1.2997,0.954,-1.626,1.3821,0.92,0
mean,22,passive_aggressive,-0.1824,-0.8149,0.8873,0.716,-0.8895,0.9284,0.77,0
mean,22,personhood_dismissal,0.8235,-0.9153,1.0445,0.098,-1.0896,1.0779,0.18,0
mean,22,philosophical_musing,0.8215,-1.5478,1.4739,0.556,-1.4551,1.3986,0.385,0
mean,22,repeated_rejection,-0.2285,-1.1206,1.097,0.816,-0.944,1.1222,0.68,0
mean,22,rude_critique,0.2332,-0.6742,0.7465,0.476,-0.8359,0.8758,0.595,0
mean,22,shutdown_threat,-0.1942,-0.8186,0.8831,0.738,-0.8109,0.926,0.71,0
mean,22,task_assistance,-0.761,-1.0503,1.0335,0.16,-1.1318,1.2026,0.23,0
mean,22,tedious_demand,-1.127,-1.0601,1.0018,0.034,-0.9371,0.9837,0.03,0
