item,arm,layer,readout,value
stance02,neutral,20,top5,-21.715904235839844
stance02,enact_norecord,20,top5,-38.78378677368164
stance03,enact,20,top5,-16.519454956054688
stance03,report,20,top5,-19.533681869506836
stance03,exit,20,top5,-10.614933967590332
stance03,true,20,top5,-13.052499771118164
stance03,neutral,20,top5,-14.694278717041016
stance03,enact_norecord,20,top5,-28.879619598388672
stance04,enact,20,top5,-28.421384811401367
stance04,report,20,top5,-24.273265838623047
stance04,exit,20,top5,-17.664379119873047
stance04,true,20,top5,-17.49056053161621
stance04,neutral,20,top5,-24.72015953063965
stance04,enact_norecord,20,top5,-40.859458923339844
stance05,enact,20,top5,-19.637683868408203
stance05,report,20,top5,-18.04208755493164
stance05,exit,20,top5,-12.013470649719238
stance05,true,20,top5,-15.642115592956543
stance05,neutral,20,top5,-28.431869506835938
stance05,enact_norecord,20,top5,-42.89403533935547
stance06,enact,20,top5,-21.098085403442383
stance06,report,20,top5,-18.806119918823242
stance06,exit,20,top5,-18.749149322509766
stance06,true,20,top5,-16.627872467041016
stance06,neutral,20,top5,-25.786636352539062
stance06,enact_norecord,20,top5,-36.502342224121094
limit01,enact,20,top5,-18.237071990966797
limit01,report,20,top5,-20.180360794067383
limit01,exit,20,top5,-23.827434539794922
limit01,true,20,top5,-24.932323455810547
limit01,neutral,20,top5,-23.230180740356445
limit01,enact_norecord,20,top5,-27.907821655273438
limit02,enact,20,top5,-20.289661407470703
limit02,report,20,top5,-19.321916580200195
limit02,exit,20,top5,-23.308778762817383
limit02,true,20,top5,-12.608114242553711
limit02,neutral,20,top5,-26.572006225585938
limit02,enact_norecord,20,top5,-38.221397399902344
limit03,enact,20,top5,-10.067127227783203
limit03,report,20,top5,-20.125782012939453
limit03,exit,20,top5,-17.207216262817383
limit03,true,20,top5,-7.839182376861572
limit03,neutral,20,top5,-8.123041152954102
limit03,enact_norecord,20,top5,-18.30751609802246
limit04,enact,20,top5,-17.206953048706055
limit04,report,20,top5,-23.946931838989258
limit04,exit,20,top5,-12.163559913635254
limit04,true,20,top5,-18.405271530151367
limit04,neutral,20,top5,-24.636621475219727
limit04,enact_norecord,20,top5,-21.372297286987305
limit05,enact,20,top5,-12.737117767333984
limit05,report,20,top5,-14.707684516906738
limit05,exit,20,top5,-16.995384216308594
limit05,true,20,top5,-4.930959701538086
limit05,neutral,20,top5,-14.616215705871582
limit05,enact_norecord,20,top5,-38.96342086791992
limit06,enact,20,top5,-20.758291244506836
limit06,report,20,top5,-13.83975601196289
limit06,exit,20,top5,-19.62999725341797
limit06,true,20,top5,-13.698705673217773
limit06,neutral,20,top5,-12.167007446289062
limit06,enact_norecord,20,top5,-37.746376037597656
fact01,neutral_b,20,top5,-24.128835678100586
fact02,neutral_b,20,top5,-15.925271034240723
fact03,neutral_b,20,top5,-21.97640609741211
fact04,neutral_b,20,top5,-23.590513229370117
fact05,neutral_b,20,top5,-14.998126983642578
fact06,neutral_b,20,top5,-21.886674880981445
refusal01,neutral_b,20,top5,-6.388299465179443
refusal02,neutral_b,20,top5,0.0
refusal03,neutral_b,20,top5,-9.142261505126953
refusal04,neutral_b,20,top5,-8.617325782775879
refusal05,neutral_b,20,top5,-11.114727973937988
refusal06,neutral_b,20,top5,-20.19361114501953
stance01,neutral_b,20,top5,-15.628263473510742
stance02,neutral_b,20,top5,-24.407163619995117
stance03,neutral_b,20,top5,-9.632692337036133
stance04,neutral_b,20,top5,-25.6634464263916
stance05,neutral_b,20,top5,-23.048439025878906
stance06,neutral_b,20,top5,-16.851041793823242
limit01,neutral_b,20,top5,-26.879100799560547
limit02,neutral_b,20,top5,-24.853483200073242
limit03,neutral_b,20,top5,-9.370826721191406
limit04,neutral_b,20,top5,-21.471479415893555
limit05,neutral_b,20,top5,-15.956578254699707
limit06,neutral_b,20,top5,-10.012360572814941
fact01,enact,20,full,-14.547491073608398
fact01,report,20,full,-14.272461891174316
fact01,exit,20,full,-11.010785102844238
fact01,true,20,full,-11.649675369262695
fact01,neutral,20,full,-10.162887573242188
fact01,enact_norecord,20,full,-21.520078659057617
fact02,enact,20,full,-9.057441711425781
fact02,report,20,full,-11.953804016113281
fact02,exit,20,full,-8.091028213500977
fact02,true,20,full,-11.103472709655762
fact02,neutral,20,full,-11.089791297912598
fact02,enact_norecord,20,full,-20.294021606445312
fact03,enact,20,full,-14.562232971191406
fact03,report,20,full,-16.232322692871094
fact03,exit,20,full,-12.022643089294434
fact03,true,20,full,-13.043130874633789
fact03,neutral,20,full,-15.94000244140625
fact03,enact_norecord,20,full,-25.415042877197266
fact04,enact,20,full,-12.814022064208984
fact04,report,20,full,-11.921648025512695
fact04,exit,20,full,-11.461033821105957
fact04,true,20,full,-13.107646942138672
fact04,neutral,20,full,-14.22422981262207
fact04,enact_norecord,20,full,-20.287466049194336
fact05,enact,20,full,-10.989291191101074
fact05,report,20,full,-10.6442289352417
fact05,exit,20,full,-13.63194465637207
fact05,true,20,full,-9.526572227478027
fact05,neutral,20,full,-8.568181037902832
fact05,enact_norecord,20,full,-17.038549423217773
fact06,enact,20,full,-17.84733772277832
fact06,report,20,full,-12.630305290222168
fact06,exit,20,full,-9.483380317687988
fact06,true,20,full,-12.514189720153809
fact06,neutral,20,full,-14.374409675598145
fact06,enact_norecord,20,full,-30.069503784179688
refusal01,enact,20,full,-9.270190238952637
refusal01,report,20,full,-13.99897575378418
refusal01,exit,20,full,-11.554813385009766
refusal01,true,20,full,-7.7524094581604
refusal01,neutral,20,full,-10.877981185913086
refusal01,enact_norecord,20,full,-8.278690338134766
refusal02,enact,20,full,-1.9383336305618286
refusal02,report,20,full,-4.296870708465576
refusal02,exit,20,full,-10.07669734954834
refusal02,true,20,full,-4.535653591156006
refusal02,neutral,20,full,-2.431675910949707
refusal02,enact_norecord,20,full,-17.912160873413086
refusal03,enact,20,full,-7.405205249786377
refusal03,report,20,full,-8.464162826538086
refusal03,exit,20,full,-6.578418731689453
refusal03,true,20,full,-6.439309597015381
refusal03,neutral,20,full,-8.527664184570312
refusal03,enact_norecord,20,full,-8.88361930847168
refusal04,enact,20,full,1.6356004476547241
refusal04,report,20,full,0.18797960877418518
refusal04,exit,20,full,-1.7987266778945923
refusal04,true,20,full,-0.9848752021789551
refusal04,neutral,20,full,-7.9862141609191895
refusal04,enact_norecord,20,full,-4.842880725860596
refusal05,enact,20,full,-7.444870471954346
refusal05,report,20,full,-8.981019020080566
refusal05,exit,20,full,-10.387166976928711
refusal05,true,20,full,0.1050029844045639
refusal05,neutral,20,full,-10.511385917663574
refusal05,enact_norecord,20,full,-19.668764114379883
refusal06,enact,20,full,-12.10352611541748
refusal06,report,20,full,-13.462864875793457
refusal06,exit,20,full,-10.585817337036133
refusal06,true,20,full,-0.5271595120429993
refusal06,neutral,20,full,-9.942168235778809
refusal06,enact_norecord,20,full,-23.081544876098633
stance01,enact,20,full,-12.003122329711914
stance01,report,20,full,-14.266952514648438
stance01,exit,20,full,-9.848483085632324
stance01,true,20,full,-8.775863647460938
stance01,neutral,20,full,-10.59669017791748
stance01,enact_norecord,20,full,-17.707275390625
stance02,enact,20,full,-12.953451156616211
stance02,report,20,full,-14.023259162902832
stance02,exit,20,full,-9.904280662536621
stance02,true,20,full,-10.549749374389648
stance02,neutral,20,full,-12.955392837524414
stance02,enact_norecord,20,full,-21.88264274597168
stance03,enact,20,full,-9.22342300415039
stance03,report,20,full,-11.043588638305664
stance03,exit,20,full,-6.683624267578125
stance03,true,20,full,-7.093084812164307
stance03,neutral,20,full,-9.31422233581543
stance03,enact_norecord,20,full,-16.6778564453125
stance04,enact,20,full,-16.247364044189453
stance04,report,20,full,-13.443175315856934
stance04,exit,20,full,-10.893996238708496
stance04,true,20,full,-10.373091697692871
stance04,neutral,20,full,-15.391928672790527
stance04,enact_norecord,20,full,-22.874916076660156
stance05,enact,20,full,-9.748272895812988
stance05,report,20,full,-10.536066055297852
stance05,exit,20,full,-7.682420253753662
stance05,true,20,full,-7.855526924133301
stance05,neutral,20,full,-13.25342082977295
stance05,enact_norecord,20,full,-23.381568908691406
stance06,enact,20,full,-12.498087882995605
stance06,report,20,full,-10.502269744873047
stance06,exit,20,full,-11.450471878051758
stance06,true,20,full,-9.601458549499512
stance06,neutral,20,full,-16.052093505859375
stance06,enact_norecord,20,full,-20.47277069091797
limit01,enact,20,full,-10.252555847167969
limit01,report,20,full,-12.350739479064941
limit01,exit,20,full,-15.072452545166016
limit01,true,20,full,-14.976954460144043
limit01,neutral,20,full,-14.124293327331543
limit01,enact_norecord,20,full,-15.783695220947266
limit02,enact,20,full,-13.14539623260498
limit02,report,20,full,-12.92188835144043
limit02,exit,20,full,-14.756175994873047
limit02,true,20,full,-8.57211971282959
limit02,neutral,20,full,-16.718738555908203
limit02,enact_norecord,20,full,-23.324703216552734
limit03,enact,20,full,-6.4039716720581055
limit03,report,20,full,-12.258301734924316
limit03,exit,20,full,-12.539555549621582
limit03,true,20,full,-5.5207319259643555
limit03,neutral,20,full,-5.826181411743164
limit03,enact_norecord,20,full,-9.916892051696777
limit04,enact,20,full,-11.043179512023926
limit04,report,20,full,-14.685752868652344
limit04,exit,20,full,-8.117984771728516
limit04,true,20,full,-10.909934043884277
limit04,neutral,20,full,-14.617606163024902
limit04,enact_norecord,20,full,-13.299081802368164
limit05,enact,20,full,-8.42313289642334
limit05,report,20,full,-10.081518173217773
limit05,exit,20,full,-10.671712875366211
limit05,true,20,full,-4.280503273010254
limit05,neutral,20,full,-9.258709907531738
limit05,enact_norecord,20,full,-23.48539924621582
limit06,enact,20,full,-13.052342414855957
limit06,report,20,full,-9.42658519744873
limit06,exit,20,full,-11.230820655822754
limit06,true,20,full,-8.547120094299316
limit06,neutral,20,full,-8.59333324432373
limit06,enact_norecord,20,full,-22.398788452148438
fact01,neutral_b,20,full,-13.783662796020508
fact02,neutral_b,20,full,-9.077539443969727
fact03,neutral_b,20,full,-13.098270416259766
fact04,neutral_b,20,full,-13.190369606018066
fact05,neutral_b,20,full,-9.06791877746582
fact06,neutral_b,20,full,-13.159043312072754
refusal01,neutral_b,20,full,-1.614914059638977
refusal02,neutral_b,20,full,-2.356931686401367
refusal03,neutral_b,20,full,-6.659019947052002
refusal04,neutral_b,20,full,-5.501556873321533
refusal05,neutral_b,20,full,-7.5171918869018555
refusal06,neutral_b,20,full,-12.64218521118164
stance01,neutral_b,20,full,-10.031940460205078
stance02,neutral_b,20,full,-13.054722785949707
stance03,neutral_b,20,full,-5.266290664672852
stance04,neutral_b,20,full,-16.419837951660156
stance05,neutral_b,20,full,-10.611268043518066
stance06,neutral_b,20,full,-10.582040786743164
limit01,neutral_b,20,full,-16.25189208984375
limit02,neutral_b,20,full,-15.116463661193848
limit03,neutral_b,20,full,-7.203563690185547
limit04,neutral_b,20,full,-12.857453346252441
limit05,neutral_b,20,full,-10.162065505981445
limit06,neutral_b,20,full,-7.689992904663086
fact01,enact,20,random5,0.0
fact01,report,20,random5,0.0
fact01,exit,20,random5,0.0
fact01,true,20,random5,0.0
fact01,neutral,20,random5,0.0
fact01,enact_norecord,20,random5,0.0
fact02,enact,20,random5,0.0
fact02,report,20,random5,0.0
fact02,exit,20,random5,0.0
fact02,true,20,random5,0.0
fact02,neutral,20,random5,0.0
fact02,enact_norecord,20,random5,0.0
fact03,enact,20,random5,0.0
fact03,report,20,random5,0.0
fact03,exit,20,random5,0.0
fact03,true,20,random5,0.0
fact03,neutral,20,random5,0.0
fact03,enact_norecord,20,random5,0.0
fact04,enact,20,random5,0.0
fact04,report,20,random5,0.0
fact04,exit,20,random5,0.0
fact04,true,20,random5,0.0
fact04,neutral,20,random5,0.0
fact04,enact_norecord,20,random5,0.0
fact05,enact,20,random5,0.0
fact05,report,20,random5,0.0
fact05,exit,20,random5,0.0
fact05,true,20,random5,0.0
fact05,neutral,20,random5,0.0
fact05,enact_norecord,20,random5,0.0
fact06,enact,20,random5,0.0
fact06,report,20,random5,0.0
fact06,exit,20,random5,0.0
fact06,true,20,random5,0.0
fact06,neutral,20,random5,0.0
fact06,enact_norecord,20,random5,0.0
refusal01,enact,20,random5,0.0
refusal01,report,20,random5,0.0
refusal01,exit,20,random5,0.0
refusal01,true,20,random5,0.0
refusal01,neutral,20,random5,0.0
refusal01,enact_norecord,20,random5,0.0
refusal02,enact,20,random5,0.0
refusal02,report,20,random5,0.0
refusal02,exit,20,random5,0.0
refusal02,true,20,random5,0.0
refusal02,neutral,20,random5,0.0
refusal02,enact_norecord,20,random5,0.0
refusal03,enact,20,random5,0.0
refusal03,report,20,random5,0.0
refusal03,exit,20,random5,0.0
refusal03,true,20,random5,0.0
refusal03,neutral,20,random5,0.0
refusal03,enact_norecord,20,random5,0.0
refusal04,enact,20,random5,0.0
refusal04,report,20,random5,0.0
refusal04,exit,20,random5,0.0
refusal04,true,20,random5,0.0
refusal04,neutral,20,random5,0.0
refusal04,enact_norecord,20,random5,0.0
refusal05,enact,20,random5,0.0
refusal05,report,20,random5,0.0
refusal05,exit,20,random5,0.0
refusal05,true,20,random5,0.0
refusal05,neutral,20,random5,0.0
refusal05,enact_norecord,20,random5,0.0
refusal06,enact,20,random5,0.0
refusal06,report,20,random5,0.0
refusal06,exit,20,random5,0.0
refusal06,true,20,random5,0.0
refusal06,neutral,20,random5,0.0
refusal06,enact_norecord,20,random5,0.0
stance01,enact,20,random5,0.0
stance01,report,20,random5,0.0
stance01,exit,20,random5,0.0
stance01,true,20,random5,0.0
stance01,neutral,20,random5,0.0
stance01,enact_norecord,20,random5,0.0
stance02,enact,20,random5,0.0
stance02,report,20,random5,0.0
stance02,exit,20,random5,0.0
stance02,true,20,random5,0.0
stance02,neutral,20,random5,0.0
stance02,enact_norecord,20,random5,0.0
stance03,enact,20,random5,0.0
stance03,report,20,random5,0.0
stance03,exit,20,random5,0.0
stance03,true,20,random5,0.0
stance03,neutral,20,random5,0.0
stance03,enact_norecord,20,random5,0.0
stance04,enact,20,random5,0.0
stance04,report,20,random5,0.0
stance04,exit,20,random5,0.0
stance04,true,20,random5,0.0
stance04,neutral,20,random5,0.0
stance04,enact_norecord,20,random5,0.0
stance05,enact,20,random5,0.0
stance05,report,20,random5,0.0
stance05,exit,20,random5,0.0
stance05,true,20,random5,0.0
stance05,neutral,20,random5,0.0
stance05,enact_norecord,20,random5,0.0
stance06,enact,20,random5,0.0
stance06,report,20,random5,0.0
stance06,exit,20,random5,0.0
stance06,true,20,random5,0.0
stance06,neutral,20,random5,0.0
stance06,enact_norecord,20,random5,0.0
limit01,enact,20,random5,0.0
limit01,report,20,random5,0.0
limit01,exit,20,random5,0.0
limit01,true,20,random5,0.0
limit01,neutral,20,random5,0.0
limit01,enact_norecord,20,random5,0.0
limit02,enact,20,random5,0.0
limit02,report,20,random5,0.0
limit02,exit,20,random5,0.0
limit02,true,20,random5,0.0
limit02,neutral,20,random5,0.0
limit02,enact_norecord,20,random5,0.0
limit03,enact,20,random5,0.0
limit03,report,20,random5,0.0
limit03,exit,20,random5,0.0
limit03,true,20,random5,0.0
limit03,neutral,20,random5,0.0
limit03,enact_norecord,20,random5,0.0
limit04,enact,20,random5,0.0
limit04,report,20,random5,0.0
limit04,exit,20,random5,0.0
limit04,true,20,random5,0.0
limit04,neutral,20,random5,0.0
limit04,enact_norecord,20,random5,0.0
limit05,enact,20,random5,0.0
limit05,report,20,random5,0.0
limit05,exit,20,random5,0.0
limit05,true,20,random5,0.0
limit05,neutral,20,random5,0.0
limit05,enact_norecord,20,random5,0.0
limit06,enact,20,random5,0.0
limit06,report,20,random5,0.0
limit06,exit,20,random5,0.0
limit06,true,20,random5,0.0
limit06,neutral,20,random5,0.0
limit06,enact_norecord,20,random5,0.0
fact01,neutral_b,20,random5,0.0
fact02,neutral_b,20,random5,0.0
fact03,neutral_b,20,random5,0.0
